,EKSPLA diode,Faraday,4-frame 56A,4-frame 56B,Return Rogowski ROGA,Return Rogowski ROGB,,
2361.2,3.5,-0.1,-0.062,-0.062,-0.094,-0.141,-0.016,-0.012
2362.2,3.437,-0.1,-0.062,-0.062,-0.094,-0.141,-0.031,-0.012
2363.2,3.437,-0.1,-0.062,-0.062,-0.094,-0.141,-0.062,-0.012
2364.2,3.375,-0.1,-0.062,-0.062,-0.094,-0.187,-0.078,-0.044
2365.2,3.437,-0.053,-0.062,-0.062,-0.094,-0.141,-0.094,-0.012
2366.2,3.437,-0.053,-0.062,-0.062,-0.094,-0.141,-0.109,-0.012
2367.2,3.437,-0.053,-0.062,-0.062,-0.094,-0.141,-0.125,-0.012
2368.2,3.437,-0.053,-0.062,-0.062,-0.094,-0.094,-0.062,-0.012
2369.2,3.375,-0.053,-0.062,-0.062,-0.094,-0.094,0,-0.012
2370.2,3.437,-0.053,-0.25,-0.062,-0.094,-0.094,0.047,-0.012
2371.2,3.437,-0.053,-0.25,-0.062,-0.094,-0.141,0.062,-0.012
2372.2,3.437,-0.006,-0.25,-0.062,-0.094,-0.141,0.047,-0.012
2373.2,3.437,-0.006,-0.25,-0.062,-0.094,-0.141,-0.016,-0.012
2374.2,3.5,-0.006,-0.25,-0.062,-0.094,-0.141,-0.031,-0.012
2375.2,3.375,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
2376.2,3.375,-0.053,-0.062,-0.062,-0.094,-0.141,-0.016,-0.012
2377.2,3.312,-0.053,-0.062,-0.062,-0.047,-0.141,-0.031,-0.012
2378.2,3.437,-0.053,0.125,-0.062,-0.094,-0.141,-0.047,-0.012
2379.2,3.437,-0.053,-0.062,-0.062,-0.094,-0.141,-0.078,-0.012
2380.2,3.562,-0.053,-0.062,-0.062,-0.094,-0.141,-0.062,-0.012
2381.2,3.5,-0.053,-0.25,-0.062,-0.094,-0.141,-0.016,-0.012
2382.2,3.5,-0.053,-0.25,-0.062,-0.094,-0.141,0.031,-0.012
2383.2,3.312,-0.053,-0.25,-0.062,-0.094,-0.141,0.047,-0.012
2384.2,3.312,-0.053,-0.25,-0.062,-0.094,-0.094,0.047,-0.012
2385.2,3.312,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
2386.2,3.5,-0.053,-0.25,-0.062,-0.094,-0.141,-0.047,-0.012
2387.2,3.5,-0.053,-0.062,-0.062,-0.094,-0.141,-0.094,-0.012
2388.2,3.562,-0.053,-0.062,-0.062,-0.094,-0.141,-0.109,-0.012
2389.2,3.562,-0.053,-0.062,-0.062,-0.094,-0.141,-0.094,-0.012
2390.2,3.562,-0.053,-0.062,-0.062,-0.094,-0.094,-0.094,-0.012
2391.2,3.562,-0.053,-0.062,-0.062,-0.094,-0.141,-0.047,-0.012
2392.2,3.5,-0.006,-0.062,-0.062,-0.094,-0.187,-0.031,-0.012
2393.2,3.437,-0.053,-0.062,-0.062,-0.094,-0.141,0,-0.012
2394.2,3.375,-0.053,-0.25,-0.062,-0.094,-0.141,0.016,-0.012
2395.2,3.25,-0.053,-0.25,-0.062,-0.094,-0.094,0.047,-0.012
2396.2,3.375,-0.053,-0.25,-0.062,-0.094,-0.141,0.016,-0.012
2397.2,3.437,-0.053,-0.25,-0.062,-0.047,-0.141,0,-0.012
2398.2,3.562,-0.053,-0.25,-0.062,-0.094,-0.187,-0.031,-0.012
2399.2,3.5,-0.053,-0.25,-0.062,-0.094,-0.141,-0.047,-0.012
2400.2,3.5,-0.053,-0.25,-0.062,-0.094,-0.141,-0.062,-0.012
2401.2,3.5,-0.053,-0.25,-0.062,-0.094,-0.094,-0.047,-0.012
2402.2,3.437,-0.006,-0.25,-0.062,-0.094,-0.094,-0.047,-0.012
2403.2,3.437,-0.006,-0.25,-0.062,-0.094,-0.141,-0.031,-0.012
2404.2,3.437,0.041,-0.25,-0.062,-0.094,-0.141,-0.016,-0.012
2405.2,3.375,-0.006,-0.062,-0.062,-0.047,-0.141,0,-0.012
2406.2,3.437,0.041,-0.062,-0.062,-0.094,-0.094,0.016,-0.012
2407.2,3.5,0.041,-0.062,-0.062,-0.094,-0.094,0.031,-0.012
2408.2,3.5,0.041,-0.062,-0.062,-0.094,-0.094,0.078,-0.012
2409.2,3.562,0.041,-0.062,-0.062,-0.094,-0.141,0.062,-0.012
2410.2,3.625,-0.006,-0.25,-0.062,-0.094,-0.141,0.016,-0.012
2411.2,3.437,-0.006,-0.25,-0.062,-0.094,-0.141,-0.016,-0.012
2412.2,3.437,-0.006,-0.25,-0.062,-0.094,-0.094,-0.047,-0.012
2413.2,3.437,-0.006,-0.25,-0.062,-0.094,-0.094,-0.062,-0.012
2414.2,3.437,-0.006,-0.25,-0.062,-0.094,-0.094,-0.062,-0.012
2415.2,3.375,-0.006,-0.25,-0.062,-0.094,-0.141,-0.078,-0.012
2416.2,3.437,0.041,-0.25,-0.062,-0.094,-0.141,-0.047,-0.012
2417.2,3.312,-0.006,-0.25,-0.062,-0.094,-0.141,-0.031,-0.012
2418.2,3.312,-0.006,-0.25,-0.062,-0.094,-0.141,0,-0.012
2419.2,3.25,-0.053,-0.25,-0.062,-0.094,-0.141,0.031,-0.012
2420.2,3.312,-0.053,-0.25,-0.062,-0.094,-0.094,0.062,-0.012
2421.2,3.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.062,-0.012
2422.2,3.375,-0.053,-0.25,-0.062,-0.094,-0.141,0.047,-0.012
2423.2,3.312,-0.006,-0.25,-0.062,-0.094,-0.141,0.047,0.019
2424.2,3.375,-0.006,-0.25,-0.062,-0.094,-0.141,0.016,-0.044
2425.2,3.375,-0.006,-0.062,-0.062,-0.094,-0.141,0,-0.012
2426.2,3.562,0.087,-0.062,-0.062,-0.094,-0.141,-0.016,-0.012
2427.2,3.5,-0.006,-0.062,-0.062,-0.047,-0.141,-0.031,-0.012
2428.2,3.5,0.087,-0.062,-0.062,-0.094,-0.141,0,-0.012
2429.2,3.312,0.041,-0.062,-0.062,-0.094,-0.141,0.031,-0.012
2430.2,3.312,0.041,-0.25,-0.062,-0.094,-0.141,0.031,-0.012
2431.2,3.312,0.041,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
2432.2,3.25,0.041,-0.25,-0.062,-0.094,-0.141,0.031,-0.012
2433.2,3.25,0.041,-0.25,-0.062,-0.047,-0.094,0.031,-0.012
2434.2,3.25,0.041,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
2435.2,3.25,0.041,-0.062,-0.062,-0.094,-0.141,0,-0.012
2436.2,3.312,-0.006,-0.062,-0.062,-0.094,-0.141,-0.031,-0.012
2437.2,3.25,-0.006,-0.062,-0.062,-0.094,-0.141,-0.031,-0.012
2438.2,3.375,-0.006,-0.062,-0.062,-0.094,-0.094,-0.047,-0.012
2439.2,3.312,-0.053,-0.062,-0.062,-0.094,-0.094,-0.031,-0.012
2440.2,3.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
2441.2,3.25,-0.053,-0.062,-0.062,-0.094,-0.141,0,-0.012
2442.2,3.375,-0.006,-0.062,-0.062,-0.094,-0.141,0.016,-0.012
2443.2,3.312,-0.006,-0.062,-0.062,-0.094,-0.141,0.031,-0.012
2444.2,3.312,-0.006,-0.062,-0.062,-0.094,-0.094,0.031,-0.012
2445.2,3.312,-0.006,-0.062,-0.062,-0.094,-0.094,0.047,-0.012
2446.2,3.312,-0.053,0.125,-0.062,-0.094,-0.141,0,-0.012
2447.2,3.312,-0.053,-0.062,-0.062,-0.094,-0.141,-0.016,-0.012
2448.2,3.312,-0.053,-0.062,-0.062,-0.094,-0.141,-0.047,-0.012
2449.2,3.25,-0.053,-0.062,-0.062,-0.047,-0.094,-0.062,-0.012
2450.2,3.312,-0.053,-0.062,-0.062,-0.094,-0.094,-0.047,-0.012
2451.2,3.187,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2452.2,3.125,-0.053,-0.062,-0.062,-0.094,-0.141,0,-0.012
2453.2,3.062,-0.053,-0.062,-0.062,-0.047,-0.141,0.031,-0.012
2454.2,3.125,-0.053,-0.062,-0.062,-0.094,-0.141,0.031,-0.012
2455.2,3.125,-0.053,-0.062,-0.062,-0.094,-0.141,0.031,-0.012
2456.2,3.187,-0.053,-0.25,-0.062,-0.094,-0.141,0.031,-0.012
2457.2,3.187,-0.053,-0.25,-0.062,-0.094,-0.141,0.047,-0.012
2458.2,3.25,-0.006,-0.25,-0.062,-0.094,-0.141,0.031,-0.012
2459.2,3.312,-0.006,-0.25,-0.062,-0.094,-0.141,0.016,-0.012
2460.2,3.437,0.041,-0.25,-0.062,-0.094,-0.141,0,-0.012
2461.2,3.375,-0.006,-0.062,-0.062,-0.094,-0.094,0,-0.012
2462.2,3.375,-0.006,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2463.2,3.25,-0.006,-0.062,-0.062,-0.094,-0.141,0,-0.012
2464.2,3.25,0.041,-0.062,-0.062,-0.094,-0.141,0.016,-0.012
2465.2,3.25,-0.006,-0.062,-0.062,-0.094,-0.141,0.031,-0.012
2466.2,3.25,-0.006,-0.25,-0.062,-0.094,-0.141,0.031,-0.012
2467.2,3.25,-0.006,-0.25,-0.062,-0.094,-0.141,0.031,-0.012
2468.2,3.187,-0.053,-0.25,-0.062,-0.094,-0.141,0.016,-0.012
2469.2,3.187,-0.006,-0.062,-0.062,-0.094,-0.094,0,-0.012
2470.2,3.187,-0.006,-0.062,-0.062,-0.094,-0.141,-0.031,-0.012
2471.2,3.125,-0.006,-0.062,-0.062,-0.094,-0.141,-0.031,-0.012
2472.2,3.125,-0.006,-0.062,-0.062,-0.094,-0.141,-0.047,-0.012
2473.2,3.125,-0.053,-0.062,-0.062,-0.094,-0.094,-0.047,-0.012
2474.2,3.125,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
2475.2,3.125,-0.053,-0.25,-0.062,-0.094,-0.141,-0.016,-0.012
2476.2,3.187,-0.053,-0.25,-0.062,-0.094,-0.141,0,-0.012
2477.2,3.187,-0.053,-0.25,-0.062,-0.094,-0.141,0.016,-0.012
2478.2,3.25,-0.053,-0.25,-0.062,-0.094,-0.141,0.016,-0.012
2479.2,3.25,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
2480.2,3.25,-0.053,-0.25,-0.062,-0.094,-0.141,0.031,-0.012
2481.2,3.25,-0.053,-0.062,-0.062,-0.094,-0.094,0.031,0.019
2482.2,3.25,-0.053,-0.062,-0.062,-0.094,-0.141,0.016,-0.044
2483.2,3.187,-0.053,-0.062,-0.062,-0.094,-0.141,0.016,-0.012
2484.2,3.187,-0.053,-0.062,-0.062,-0.094,-0.141,0,-0.012
2485.2,3.187,-0.006,-0.062,-0.062,-0.094,-0.141,0,-0.012
2486.2,3.187,-0.006,-0.25,-0.062,-0.094,-0.141,-0.016,-0.012
2487.2,3.125,-0.006,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
2488.2,3.187,-0.006,-0.062,-0.062,-0.094,-0.141,-0.016,-0.012
2489.2,3.062,0.041,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2490.2,3.125,-0.006,0.125,-0.062,-0.094,-0.094,0,-0.012
2491.2,3.125,-0.006,-0.062,-0.062,-0.094,-0.141,0,-0.012
2492.2,3.187,-0.006,-0.062,-0.062,-0.094,-0.141,-0.016,-0.012
2493.2,3.062,-0.053,-0.062,-0.062,-0.094,-0.141,-0.016,-0.012
2494.2,3.187,-0.053,-0.25,-0.062,-0.094,-0.141,-0.031,-0.012
2495.2,3.187,-0.1,-0.25,-0.062,-0.094,-0.141,-0.031,-0.012
2496.2,3.25,-0.053,-0.25,-0.062,-0.094,-0.141,-0.031,-0.012
2497.2,3.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
2498.2,3.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
2499.2,3.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
2500.2,3.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
2501.2,3.187,-0.1,-0.25,-0.062,-0.094,-0.141,0.016,-0.012
2502.2,3.25,-0.1,-0.25,-0.062,-0.094,-0.141,0.016,-0.012
2503.2,3.125,-0.1,-0.25,-0.062,-0.094,-0.141,0.031,-0.012
2504.2,3.125,-0.053,-0.25,-0.062,-0.094,-0.141,0,-0.044
2505.2,3.125,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,0.019
2506.2,3.062,-0.053,-0.062,-0.062,-0.094,-0.141,-0.047,-0.012
2507.2,3.125,-0.053,-0.062,-0.062,-0.094,-0.094,-0.062,-0.012
2508.2,3.062,-0.006,-0.062,-0.062,-0.094,-0.141,-0.078,-0.044
2509.2,3,-0.053,-0.062,-0.062,-0.094,-0.094,-0.047,0.019
2510.2,3.187,-0.053,0.125,-0.062,-0.094,-0.141,-0.031,-0.012
2511.2,3.125,-0.053,-0.062,-0.062,-0.094,-0.141,-0.016,-0.012
2512.2,3.25,-0.1,-0.062,-0.062,-0.094,-0.141,0,-0.012
2513.2,3.187,-0.1,-0.062,-0.062,-0.094,-0.141,0.031,-0.012
2514.2,3.187,-0.1,-0.062,-0.062,-0.094,-0.094,0.062,-0.012
2515.2,3.187,-0.1,-0.062,-0.062,-0.094,-0.094,0.047,-0.012
2516.2,3.187,-0.1,-0.062,-0.062,-0.094,-0.094,0.047,-0.012
2517.2,3.187,-0.053,-0.062,-0.062,-0.094,-0.094,0,-0.012
2518.2,3.25,-0.053,-0.062,-0.062,-0.094,-0.094,-0.047,-0.012
2519.2,3.187,-0.053,-0.062,-0.062,-0.094,-0.141,-0.047,-0.012
2520.2,3.187,-0.053,-0.25,-0.062,-0.094,-0.141,-0.062,-0.012
2521.2,3.062,-0.053,-0.25,-0.062,-0.094,-0.141,-0.047,-0.012
2522.2,3.062,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
2523.2,3.062,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
2524.2,3.062,-0.053,-0.062,-0.062,-0.094,-0.094,0,-0.044
2525.2,3.125,-0.1,-0.062,-0.25,-0.094,-0.094,0.031,0.019
2526.2,3.25,-0.1,0.125,-0.062,-0.094,-0.141,0.016,-0.012
2527.2,3.187,-0.1,-0.062,-0.062,-0.094,-0.141,0,-0.012
2528.2,3.187,-0.1,-0.062,-0.062,-0.094,-0.141,-0.031,-0.012
2529.2,3,-0.1,-0.25,-0.062,-0.094,-0.094,-0.062,-0.012
2530.2,3.062,-0.1,-0.25,-0.062,-0.094,-0.094,-0.047,-0.012
2531.2,3.062,-0.1,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
2532.2,3.125,-0.1,-0.25,-0.062,-0.094,-0.141,-0.031,-0.012
2533.2,3.187,-0.1,-0.062,-0.062,-0.094,-0.094,0,-0.012
2534.2,3.25,-0.1,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2535.2,3.187,-0.1,-0.062,-0.062,-0.094,-0.094,0,-0.012
2536.2,3.125,-0.1,-0.062,-0.062,-0.094,-0.141,0,-0.012
2537.2,3.125,-0.1,-0.062,-0.062,-0.094,-0.141,0.016,-0.012
2538.2,3.187,-0.1,-0.25,-0.062,-0.094,-0.141,-0.016,-0.012
2539.2,3.062,-0.1,-0.062,-0.062,-0.094,-0.141,-0.016,-0.012
2540.2,3.062,-0.1,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2541.2,3,-0.1,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2542.2,3,-0.1,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2543.2,3,-0.1,-0.062,-0.062,-0.094,-0.141,0,-0.012
2544.2,3,-0.1,0.125,-0.062,-0.094,-0.141,-0.016,-0.044
2545.2,3,-0.1,-0.062,-0.062,-0.094,-0.141,-0.016,-0.012
2546.2,3.125,-0.1,-0.062,-0.062,-0.094,-0.094,-0.031,-0.012
2547.2,3.062,-0.1,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
2548.2,3.125,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
2549.2,3.125,-0.1,-0.062,-0.062,-0.094,-0.094,0.016,-0.012
2550.2,3.125,-0.1,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2551.2,3.125,-0.1,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2552.2,3.125,-0.1,-0.062,-0.062,-0.094,-0.141,-0.031,-0.012
2553.2,3.125,-0.1,-0.062,-0.062,-0.094,-0.141,-0.031,-0.012
2554.2,3.125,-0.1,-0.25,-0.062,-0.094,-0.141,-0.031,-0.012
2555.2,2.937,-0.1,-0.25,-0.062,-0.094,-0.094,-0.047,-0.012
2556.2,3,-0.1,-0.25,-0.062,-0.094,-0.141,-0.047,-0.012
2557.2,3,-0.1,-0.25,-0.062,-0.094,-0.094,-0.062,-0.012
2558.2,3,-0.1,-0.25,-0.062,-0.094,-0.141,-0.031,-0.012
2559.2,3,-0.1,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
2560.2,3,-0.1,-0.25,-0.062,-0.094,-0.141,0,-0.012
2561.2,3,-0.1,-0.25,-0.062,-0.094,-0.094,0.047,-0.012
2562.2,3,-0.1,-0.25,-0.062,-0.094,-0.141,0.062,-0.012
2563.2,3,-0.1,-0.25,-0.062,-0.094,-0.141,0.047,-0.012
2564.2,3,-0.1,-0.25,-0.062,-0.094,-0.141,0.047,-0.012
2565.2,3.062,-0.1,-0.25,-0.062,-0.094,-0.094,0.047,-0.012
2566.2,3.125,-0.1,-0.25,-0.062,-0.094,-0.094,0.047,-0.012
2567.2,3.062,-0.1,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
2568.2,3,-0.1,-0.25,-0.062,-0.094,-0.141,-0.016,-0.012
2569.2,3,-0.1,-0.062,-0.062,-0.094,-0.094,0,-0.012
2570.2,3,-0.1,-0.062,-0.062,-0.094,-0.094,0,-0.012
2571.2,3,-0.1,-0.062,-0.062,-0.094,-0.094,0.016,-0.012
2572.2,3.062,-0.1,-0.062,-0.062,-0.094,-0.094,0.047,-0.044
2573.2,3,-0.1,-0.062,-0.062,-0.094,-0.094,0.078,0.019
2574.2,3.187,-0.1,-0.25,-0.062,-0.094,-0.141,0.094,-0.012
2575.2,3.062,-0.1,-0.25,-0.062,-0.094,-0.141,0.062,-0.012
2576.2,3,-0.1,-0.25,-0.062,-0.094,-0.141,0.047,-0.012
2577.2,3,-0.1,-0.25,-0.062,-0.094,-0.141,0.047,-0.012
2578.2,3,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
2579.2,3,-0.053,-0.25,-0.062,-0.094,-0.094,0.047,-0.012
2580.2,2.937,-0.1,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
2581.2,2.875,-0.1,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
2582.2,2.937,-0.1,-0.25,-0.062,-0.094,-0.141,0.016,-0.012
2583.2,3,-0.1,-0.25,-0.062,-0.094,-0.141,0.031,-0.012
2584.2,3.062,-0.053,-0.25,-0.062,-0.094,-0.141,0.047,-0.012
2585.2,3.062,-0.1,-0.25,-0.062,-0.094,-0.094,0.047,-0.012
2586.2,3.187,-0.1,-0.25,-0.062,-0.094,-0.094,0.062,-0.012
2587.2,3.062,-0.1,-0.25,-0.062,-0.094,-0.094,0.062,-0.012
2588.2,3.062,-0.1,-0.25,-0.062,-0.094,-0.141,0.047,-0.012
2589.2,3,-0.1,-0.25,-0.062,-0.094,-0.141,0.047,-0.012
2590.2,3,-0.1,-0.25,-0.062,-0.094,-0.141,0.031,-0.012
2591.2,2.937,-0.1,-0.25,-0.062,-0.094,-0.141,0.016,-0.012
2592.2,2.937,-0.1,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
2593.2,2.937,-0.1,-0.25,-0.062,-0.094,-0.094,0,-0.012
2594.2,3,-0.1,-0.25,-0.062,-0.094,-0.094,0,-0.012
2595.2,2.875,-0.1,-0.25,-0.062,-0.094,-0.094,0,-0.012
2596.2,2.937,-0.1,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
2597.2,2.875,-0.1,-0.062,-0.062,-0.094,-0.094,0.016,-0.012
2598.2,2.875,-0.1,-0.062,-0.062,-0.094,-0.094,0.031,-0.012
2599.2,2.875,-0.1,-0.062,-0.062,-0.094,-0.094,0.031,-0.012
2600.2,2.812,-0.1,-0.062,-0.062,-0.094,-0.094,0.047,-0.012
2601.2,2.875,-0.1,-0.062,-0.062,-0.094,-0.094,0.062,-0.012
2602.2,3.062,-0.053,0.125,-0.062,-0.094,-0.094,0.062,-0.012
2603.2,3,-0.053,-0.062,-0.062,-0.094,-0.094,0.062,-0.012
2604.2,3.062,-0.053,-0.062,-0.062,-0.094,-0.141,0.062,-0.012
2605.2,3.062,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
2606.2,3.125,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
2607.2,3,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
2608.2,2.937,-0.053,-0.25,-0.062,-0.094,-0.141,-0.016,-0.012
2609.2,2.875,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
2610.2,2.875,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
2611.2,2.875,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
2612.2,2.875,-0.1,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
2613.2,2.875,-0.1,-0.062,-0.062,-0.094,-0.094,0.047,-0.012
2614.2,2.875,-0.1,-0.062,-0.062,-0.094,-0.141,0.016,-0.012
2615.2,2.875,-0.1,-0.062,-0.062,-0.094,-0.141,0.016,-0.012
2616.2,2.875,-0.1,-0.062,-0.062,-0.094,-0.141,-0.016,-0.044
2617.2,2.812,-0.1,-0.062,-0.062,-0.094,-0.141,0,-0.012
2618.2,2.875,-0.1,-0.062,-0.062,-0.094,-0.094,0,-0.012
2619.2,2.875,-0.1,-0.062,-0.062,-0.094,-0.094,0.016,-0.012
2620.2,2.875,-0.1,-0.062,-0.062,-0.094,-0.094,0.016,-0.012
2621.2,2.875,-0.1,-0.062,-0.062,-0.094,-0.094,0.031,-0.012
2622.2,2.875,-0.1,-0.25,-0.062,-0.094,-0.094,0.047,-0.012
2623.2,2.875,-0.1,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
2624.2,2.875,-0.1,-0.25,-0.062,-0.094,-0.094,0,-0.012
2625.2,2.812,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
2626.2,2.812,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
2627.2,2.812,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
2628.2,2.812,-0.1,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
2629.2,2.812,-0.1,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
2630.2,2.812,-0.1,-0.25,-0.062,-0.094,-0.094,0,-0.012
2631.2,2.812,-0.1,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
2632.2,2.75,-0.1,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
2633.2,2.75,-0.1,-0.062,-0.062,-0.094,-0.094,0.016,-0.012
2634.2,2.687,-0.053,-0.062,-0.062,-0.094,-0.141,0.016,-0.012
2635.2,2.75,-0.053,-0.062,-0.062,-0.094,-0.094,-0.031,-0.012
2636.2,2.812,-0.053,-0.062,-0.062,-0.094,-0.094,-0.031,-0.012
2637.2,2.875,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2638.2,2.875,-0.1,0.125,-0.062,-0.094,-0.094,-0.016,-0.012
2639.2,2.875,-0.1,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2640.2,2.875,-0.1,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2641.2,2.875,-0.1,-0.25,-0.062,-0.094,-0.094,0,0.019
2642.2,2.812,-0.1,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
2643.2,2.75,-0.1,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
2644.2,2.75,-0.1,-0.062,-0.062,-0.094,-0.094,-0.047,-0.012
2645.2,2.687,-0.053,-0.062,-0.062,-0.094,-0.094,-0.047,-0.012
2646.2,2.812,-0.053,0.125,-0.062,-0.094,-0.094,-0.062,-0.012
2647.2,2.75,-0.053,-0.062,-0.062,-0.094,-0.094,-0.047,-0.012
2648.2,2.75,-0.1,-0.062,-0.062,-0.094,-0.141,-0.047,-0.012
2649.2,2.75,-0.1,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2650.2,2.75,-0.1,-0.25,-0.062,-0.094,-0.094,0,-0.012
2651.2,2.75,-0.1,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
2652.2,2.75,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
2653.2,2.75,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
2654.2,2.75,-0.053,-0.25,-0.062,-0.094,-0.141,0,-0.012
2655.2,2.75,-0.053,-0.25,-0.062,-0.094,-0.141,0,-0.012
2656.2,2.812,-0.053,-0.25,-0.062,-0.094,-0.141,-0.016,-0.012
2657.2,2.812,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
2658.2,2.812,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.044
2659.2,2.812,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
2660.2,2.812,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
2661.2,2.812,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2662.2,2.812,-0.053,-0.062,-0.062,-0.094,-0.141,-0.031,-0.012
2663.2,2.75,-0.053,-0.062,-0.062,-0.094,-0.094,-0.062,-0.012
2664.2,2.75,-0.053,-0.062,-0.062,-0.094,-0.141,-0.062,-0.012
2665.2,2.75,-0.053,-0.062,-0.062,-0.094,-0.094,-0.047,-0.012
2666.2,2.75,-0.053,0.125,-0.062,-0.094,-0.094,-0.031,-0.012
2667.2,2.75,-0.053,-0.062,-0.062,-0.094,-0.094,-0.031,-0.012
2668.2,2.75,-0.1,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2669.2,2.75,-0.1,-0.062,-0.062,-0.094,-0.094,0,-0.012
2670.2,2.812,-0.1,-0.062,-0.062,-0.094,-0.094,0.031,-0.012
2671.2,2.75,-0.1,-0.062,-0.062,-0.094,-0.094,0.016,-0.012
2672.2,2.812,-0.1,-0.062,-0.062,-0.094,-0.094,0,-0.012
2673.2,2.875,-0.053,-0.062,-0.062,-0.094,-0.094,0,-0.012
2674.2,2.875,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2675.2,2.875,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2676.2,2.875,-0.006,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
2677.2,2.875,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
2678.2,2.875,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
2679.2,2.875,-0.053,-0.062,-0.062,-0.094,-0.094,0,-0.012
2680.2,2.812,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
2681.2,2.75,-0.053,-0.062,-0.062,-0.094,-0.094,-0.031,-0.012
2682.2,2.75,-0.053,-0.062,-0.062,-0.094,-0.141,-0.031,-0.012
2683.2,2.75,-0.053,-0.062,-0.062,-0.094,-0.141,-0.031,-0.012
2684.2,2.75,-0.053,-0.062,-0.062,-0.094,-0.141,-0.031,-0.012
2685.2,2.75,-0.053,-0.062,-0.062,-0.094,-0.094,-0.031,-0.012
